run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,configname,NoSec20_record,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,datetime,20250915-22:43:50,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,datetimef,20250915-224350,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,experiment,NoSec20_record,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,inifile,run_record.ini,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,iterationvars,,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,iterationvarsd,,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,iterationvarsf,,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,measurement,,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,network,ned.LightIoTNetwork,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,processid,99388,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,repetition,0,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,replication,#0,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,resultdir,results,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,runnumber,0,,
NoSec20_record-0-20250915-22:43:50-99388,runattr,,,seedset,101,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.result-recording-modes,all,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.scalar-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.vector-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-scalar-file,results/delay/NoSec20_record_s101.sca,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-vector-file,results/delay/NoSec20_record_s101.vec,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,record-eventlog,false,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,seed-set,101,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,network,ned.LightIoTNetwork,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,LightIoTNetwork.numSensorNodes,20,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.fakeNode.enabled,false,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.sensor[*].mode,"""NoSecurity""",,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.gateway.securityEnabled,false,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.gateway.procDelay,0s,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.gateway.costVerify_mJ,0,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,description,Secure Mode Simulation (includes all scenarios),,
NoSec20_record-0-20250915-22:43:50-99388,config,,,network,ned.LightIoTNetwork,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,ned-path,.,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,sim-time-limit,10s,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,record-eventlog,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,cmdenv-express-mode,false,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,network,ned.LightIoTNetwork,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,sim-time-limit,10s,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-scalar-file,results/secure_output.sca,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-vector-file,results/secure_output.vec,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,network,LightIoTNetwork,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,sim-time-limit,10s,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-scalar-file,results/nosecure_output.sca,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-vector-file,results/nosecure_output.vec,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,network,LightIoTNetwork,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,sim-time-limit,10s,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-scalar-file,results/attack_output.sca,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-vector-file,results/attack_output.vec,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-scalar-file,results/NoSec20_record-0.sca,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-vector-file,results/NoSec20_record-0.vec,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.scalar-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.vector-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.statistic-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.result-recording-modes,all,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,rng-class,cMersenneTwister,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,num-rngs,1,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,seed-set,123,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-scalar-file,results/NoSec20_record-0.sca,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,output-vector-file,results/NoSec20_record-0.vec,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.scalar-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.vector-recording,true,,
NoSec20_record-0-20250915-22:43:50-99388,config,,,**.result-recording-modes,all,,
