run,type,module,name,attrname,attrvalue,vectime,vecvalue
Attack20_record-0-20250915-22:43:50-99409,config,,,output-scalar-file,results/attack_output.sca,,
Attack20_record-0-20250915-22:43:50-99409,config,,,output-vector-file,results/attack_output.vec,,
Attack20_record-0-20250915-22:43:50-99409,config,,,output-scalar-file,results/Attack20_record-0.sca,,
Attack20_record-0-20250915-22:43:50-99409,config,,,output-vector-file,results/Attack20_record-0.vec,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.vector-recording,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.statistic-recording,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.result-recording-modes,all,,
Attack20_record-0-20250915-22:43:50-99409,config,,,rng-class,cMersenneTwister,,
Attack20_record-0-20250915-22:43:50-99409,config,,,num-rngs,1,,
Attack20_record-0-20250915-22:43:50-99409,config,,,seed-set,123,,
Attack20_record-0-20250915-22:43:50-99409,config,,,output-scalar-file,results/Attack20_record-0.sca,,
Attack20_record-0-20250915-22:43:50-99409,config,,,output-vector-file,results/Attack20_record-0.vec,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.vector-recording,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.result-recording-modes,all,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.sensor[*].sendInterval,0.5s,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.sensor[*].mode,"""Secure""",,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.procDelay,1ms,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.hmacWindow,1s,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.costForward_mJ,5,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.costVerify_mJ,5,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.batteryInit_mJ,5000,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.securityEnabled,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.checkHmac,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.checkFreshness,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.checkDuplicate,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.duplicateMethod,"""set""",,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.bloomBits,16384,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.bloomHashes,3,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.sbfBits,16384,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.sbfHashes,3,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.gateway.sbfDecay,0.02,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.enabled,false,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.attackMode,1,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.replayInterval,2.5s,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.validMac,true,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.replayId,100000,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.replayTsUs,500000,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.dupBurstLen,4,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.dupBurstGap,200ms,,
Attack20_record-0-20250915-22:43:50-99409,config,,,**.fakeNode.outOfOrderJitter,80ms,,
Attack20_record-0-20250915-22:43:50-99409,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:50-99409,vector,LightIoTNetwork.cloud,e2eDelay_valid,,,"0.668248504469 0.673306763008 0.73247379281 0.739266009605 0.800281742889 0.811206617927 0.813144966563 0.858931552222 0.898557434393 0.96360124119 0.990022911526 0.992747298744 1.017861910699 1.029343753889 1.079739391873 1.098681581974 1.176986904185 1.183737700362 1.207507062307 1.212747751757 1.216944578429 1.231740264524 1.278097370335 1.297322826226 1.310017668711 1.313706380314 1.363070042477 1.389990698801 1.446945924195 1.454169729561 1.494642348657 1.505505776334 1.522693596896 1.52792278882 1.534488247008 1.561774390982 1.645979418582 1.684678635187 1.704819546174 1.712843841872 1.717913486621 1.736991716781 1.763679601437 1.782510737003 1.807600338337 1.838794613233 1.864897770177 1.894268726137 1.923937503946 1.980392643297 1.989302349416 2.006470371433 2.012901382193 2.063396034692 2.068102630622 2.083530846656 2.13304878727 2.169500167784 2.174798499629 2.214592817215 2.216133906435 2.22307065646 2.274237445718 2.280730824335 2.306344909453 2.317551558883 2.345534074002 2.388659309222 2.396250640902 2.461593374842 2.480969078652 2.49132640711 2.514197408067 2.516853098011 2.520480310754 2.591129047236 2.592995281725 2.625879981554 2.635266410093 2.659671437926 2.741470923995 2.743936513178 2.753959207724 2.755734323383 2.784053357713 2.80502275743 2.839038000441 2.873325600404 2.893064360016 2.926480918399 2.947557394951 2.964270557742 2.973034523962 3.048792249848 3.060794166755 3.10108063137 3.129050041151 3.147925458754 3.148235559789 3.203222233104 3.205658954195 3.213126567517 3.244986255443 3.251285350927 3.25953089739 3.343277581408 3.344121565855 3.3930959851 3.401189970479 3.408605766714 3.450499737588 3.456857287161 3.501798294716 3.569775205664 3.572155995596 3.588233972572 3.613334871361 3.615380537346 3.619753656931 3.703157170092 3.719533786061 3.727994698354 3.737642645928 3.75149271437 3.772931354934 3.823797118174 3.857474792071 3.872675145463 3.896006275246 3.908014440582 3.943535572802 3.981078300857 4.022300675767 4.024103994433 4.073040626778 4.081715507292 4.109321475423 4.114148487872 4.119778565782 4.192104284114 4.214411701679 4.250747376378 4.259394659683 4.264689536439 4.277413132902 4.2873553409 4.345222124596 4.34557888943 4.371456978958 4.441024655917 4.485393562773 4.511094436375 4.538775224355 4.541707217459 4.545201118662 4.606594899388 4.617400559713 4.618848994861 4.650449927453 4.707434369878 4.718999776475 4.730799068604 4.749042135127 4.755684450827 4.775687670404 4.793708789021 4.825617979722 4.839102023839 4.893211377386 4.940039638057 4.944830351531 4.99794927726 5.009825891441 5.036487214732 5.052143870247 5.077006035249 5.084848253241 5.108245704928 5.118279948178 5.168346556973 5.171651529309 5.240909084329 5.275727651732 5.276695102546 5.285299895703 5.295306459813 5.307698104367 5.355980891638 5.362125876545 5.437072583566 5.472217872785 5.489767636684 5.524196663986 5.53611585875 5.562582706052 5.570059530786 5.58928554009 5.590813772496 5.604734072438 5.630221032652 5.639003399898 5.744663469817 5.760637917043 5.7883834488 5.794652021163 5.826630575722 5.833216763171 5.860829376498 5.886159081148 5.927729191305 5.959782560448 6.000658191018 6.026052600145 6.034782763498 6.041467326994 6.043429396231 6.046441248757 6.093716431735 6.113917095166 6.137140291322 6.186734299244 6.206070374066 6.27637750178 6.294053758238 6.316643885988 6.321340998356 6.338926330904 6.348108575237 6.364746097567 6.442305835732 6.485989831992 6.490083893945 6.524645575787 6.538066583545 6.540499742746 6.545901889516 6.547168851713 6.563264561025 6.620964153296 6.643529714666 6.651924667855 6.713582938674 6.746247989335 6.804831481279 6.809452281472 6.821976921172 6.847982533601 6.857446958591 6.862327177473 6.976929632365 6.980189081676 6.990103599404 7.01142969306 7.022327730314 7.026915141241 7.046526802911 7.063071161973 7.079513866454 7.108674933434 7.160305106499 7.191425325068 7.194279403563 7.202489729831 7.256835222054 7.321777121442 7.322250625236 7.341885808739 7.348249597289 7.38003138122 7.441877653216 7.447014000523 7.495017767021 7.50104001865 7.513896554031 7.525564282293 7.549122456344 7.576376527197 7.612460678559 7.628940458642 7.643845100513 7.657533185019 7.717705466247 7.737977365963 7.739648566158 7.778867106883 7.823701561569 7.832386916528 7.88809564577 7.905160781274 7.968410752339 7.97987193747 7.983522285823 7.987552623403 8.011422947908 8.037142316809 8.060829354286 8.067556644882 8.086588613036 8.114133717607 8.116700450563 8.13903805476 8.195390729955 8.198210299083 8.282610098175 8.311370567347 8.312374893019 8.35594647571 8.392035262473 8.423170760971 8.43500754789 8.441068449592 8.464984411255 8.483524187514 8.498455145813 8.563720455135 8.589310118392 8.591049911127 8.59157960487 8.592511545516 8.604233529627 8.645437957695 8.660954347764 8.736980247193 8.740689618532 8.825297782898 8.828748065814 8.854775747564 8.889547135051 8.908963581547 8.939440097101 8.968376740858 8.975529381329 9.008549452014 9.037604889481 9.038858669761 9.046984963118 9.051937450258 9.11311878776 9.117813915666 9.128147185779 9.128948207827 9.153864785795 9.224114781826 9.283260996566 9.348992672006 9.35109104684 9.385320554348 9.389021094446 9.414269113795 9.448375982256 9.46232560505 9.511855659539 9.532074966257 9.548424047998 9.549363958277 9.552584068428 9.583432003808 9.595764659112 9.620139614258 9.63111550603 9.654746821265 9.66766426477 9.712248269746 9.798120434997 9.837710598905 9.839158124337 9.866813594475 9.868738711717 9.899367468501 9.960418041586 9.967854062373 9.991305552119","0.000999504469 0.000999763008 0.00099979281 0.001000009605 0.000999742889 0.000999617927 0.000999966563 0.000999552222 0.001000434393 0.00100024119 0.000999911526 0.001000298744 0.000999910699 0.000999753889 0.001000391873 0.000999581974 0.000999904185 0.000999700362 0.001000062307 0.000999751757 0.000999578429 0.001000264524 0.001000370335 0.000999826226 0.000999668711 0.001000380314 0.001000042477 0.000999698801 0.000999924195 0.000999729561 0.001000348657 0.000999776334 0.000999596896 0.00099978882 0.001000247008 0.001000390982 0.001000418582 0.000999635187 0.000999546174 0.000999841872 0.001000486621 0.000999716781 0.000999601437 0.000999737003 0.001000338337 0.000999613233 0.000999770177 0.000999726137 0.000999503946 0.000999643297 0.001000349416 0.001000371433 0.001000382193 0.001000034692 0.000999630622 0.000999846656 0.00099978727 0.001000167784 0.001000499629 0.000999817215 0.000999906435 0.00099965646 0.001000445718 0.000999824335 0.000999909453 0.000999558883 0.001000074002 0.001000309222 0.000999640902 0.001000374842 0.001000078652 0.00100040711 2.014197408067 0.001000098011 0.001000310754 0.001000047236 0.001000281725 0.000999981554 0.001000410093 0.001000437926 0.000999923995 0.000999513178 0.001000207724 0.001000323383 0.001000357713 0.00099975743 0.001000000441 0.000999600404 0.001000360016 0.000999918399 0.001000394951 0.000999557742 0.000999523962 0.001000249848 0.001000166755 0.00099963137 0.001000041151 0.001000458754 0.000999559789 0.001000233104 0.000999954195 0.000999567517 0.001000255443 0.001000350927 0.00099989739 0.000999581408 0.000999565855 0.0009999851 0.000999970479 0.000999766714 0.000999737588 0.001000287161 0.001000294716 0.001000205664 0.000999995596 0.000999972572 0.000999871361 0.000999537346 0.000999656931 0.001000170092 0.000999786061 0.000999698354 0.000999645928 0.00099971437 0.001000354934 0.001000118174 0.000999792071 0.001000145463 0.001000275246 0.001000440582 0.000999572802 0.001000300857 0.000999675767 0.000999994433 0.000999626778 0.000999507292 0.001000475423 0.001000487872 0.000999565782 0.001000284114 0.000999701679 0.001000376378 0.000999659683 0.000999536439 0.001000132902 0.0010003409 0.001000124596 0.00099988943 0.000999978958 0.000999655917 0.000999562773 0.001000436375 0.001000224355 0.001000217459 0.001000118662 0.000999899388 0.000999559713 0.000999994861 0.000999927453 0.001000369878 0.000999776475 0.001000068604 0.001000135127 0.001000450827 0.000999670404 0.000999789021 0.000999979722 0.001000023839 0.001000377386 0.000999638057 0.001000351531 0.00100027726 0.000999891441 0.001000214732 0.000999870247 0.001000035249 0.001000253241 0.000999704928 0.000999948178 0.000999556973 0.000999529309 0.001000084329 0.000999651732 0.001000102546 0.000999895703 0.001000459813 0.001000104367 0.000999891638 0.000999876545 0.000999583566 0.000999872785 0.000999636684 0.000999663986 0.00099985875 0.000999706052 0.000999530786 0.00099954009 0.000999772496 0.001000072438 0.001000032652 0.001000399898 0.001000469817 0.000999917043 0.0010004488 0.001000021163 0.000999575722 0.000999763171 0.001000376498 0.001000081148 0.001000191305 0.000999560448 0.001000191018 0.000999600145 0.000999763498 0.001000326994 0.001000396231 0.001000248757 0.001000431735 0.001000095166 0.001000291322 0.001000299244 0.001000374066 0.00099950178 0.000999758238 0.000999885988 0.000999998356 0.001000330904 0.000999575237 0.001000097567 0.000999835732 0.000999831992 0.000999893945 0.000999575787 0.000999583545 0.000999742746 0.000999889516 0.000999851713 0.000999561025 0.001000153296 0.000999714666 0.000999667855 0.000999938674 0.000999989335 0.001000481279 0.001000281472 0.000999921172 0.000999533601 0.000999958591 0.001000177473 0.000999632365 0.001000081676 0.000999599404 0.00099969306 0.000999730314 0.001000141241 0.000999802911 0.001000161973 0.000999866454 0.000999933434 0.001000106499 0.001000325068 0.001000403563 0.000999729831 0.001000222054 0.001000121442 0.000999625236 0.000999808739 0.000999597289 0.00100038122 0.000999653216 0.001000000523 0.000999767021 0.00100001865 0.000999554031 0.001000282293 0.001000456344 0.000999527197 0.000999678559 0.001000458642 0.001000100513 0.001000185019 0.001000466247 0.001000365963 0.000999566158 0.001000106883 0.000999561569 0.000999916528 0.00099964577 0.000999781274 0.000999752339 0.00099993747 0.001000285823 0.000999623403 0.000999947908 0.001000316809 0.001000354286 0.000999644882 0.000999613036 0.000999717607 0.001000450563 0.00100005476 0.000999729955 0.001000299083 0.001000098175 0.000999567347 0.000999893019 0.00100047571 0.001000262473 0.000999760971 0.00099954789 0.001000449592 0.001000411255 0.001000187514 0.001000145813 0.001000455135 0.001000118392 0.000999911127 0.00099960487 0.000999545516 0.000999529627 0.000999957695 0.001000347764 0.001000247193 0.000999618532 0.000999782898 0.001000065814 0.000999747564 0.001000135051 0.000999581547 0.001000097101 0.000999740858 0.001000381329 0.001000452014 0.000999889481 0.000999669761 0.000999963118 0.001000450258 0.00099978776 0.000999915666 0.001000185779 0.001000207827 0.000999785795 0.000999781826 0.000999996566 0.000999672006 0.00100004684 0.000999554348 0.001000094446 0.001000113795 0.000999982256 0.00099960505 0.000999659539 0.000999966257 0.001000047998 0.000999958277 0.001000068428 0.001000003808 0.000999659112 0.000999614258 0.00099950603 0.000999821265 0.00100026477 0.001000269746 0.001000434997 0.000999598905 0.001000124337 0.000999594475 0.000999711717 0.001000468501 0.001000041586 0.001000062373 0.000999552119"
Attack20_record-0-20250915-22:43:50-99409,vector,LightIoTNetwork.cloud,e2eDelay_debug,,,"0.668248504469 0.673306763008 0.73247379281 0.739266009605 0.800281742889 0.811206617927 0.813144966563 0.858931552222 0.898557434393 0.96360124119","0.000999504469 0.000999763008 0.00099979281 0.001000009605 0.000999742889 0.000999617927 0.000999966563 0.000999552222 0.001000434393 0.00100024119"
